model	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9903846153846155	0.956	0.950	0.068	1.000	0.127	3	893	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9914529914529916	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9925213675213677	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9935897435897437	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9946581196581198	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9957264957264959	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9967948717948719	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.997863247863248	0.956	1.000	0.068	1.000	0.128	3	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.998931623931624	0.956	1.000	0.064	1.000	0.120	2	894	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	1.0	0.953	0.000	0.000	1.000	0.000	0	894	0	44
